,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.43003898408136,1.169622933556274e-25,91.76224961600363,6.505664061384193,1.3888888888888888,1.3888888888888888,0,0.2155062607745147,0.00015048865664818692,4.782415030370521e-06,5.2494170800422345e-05,0.00020731624074321863,0.00016564658893063463,0.17363593804737226,0.00022659370328685828,2.30236518715405e-05,0.001006854518357689,0.0008985086067876718,0.0,6.415866500748137
1,2,97.39787013389771,1.3622706966302066e-22,86.00021229648482,6.527105523633933,1.3888888888888888,1.3888888888888888,0,0.4290830307410686,0.0005998769354281267,1.9072234813536396e-05,0.00020931543363650882,0.000826257279501827,0.000660268397645523,0.3455286150753819,0.0009025519775000472,9.177796065498857e-05,0.003998410929387504,0.003569637280720046,0.0,6.415866500748137
2,3,97.21619012490058,8.654289727482103e-21,98.07824423917472,6.481561992739478,1.3888888888888888,1.3888888888888888,0,0.6407487911190499,0.0013450709408573851,4.2783940301072384e-05,0.0004694790377341204,0.0018523447897130856,0.0014804138252505303,0.5156969933721424,0.002022188939715897,0.0002057918280055531,0.008931700806880272,0.00797722078814044,0.0,6.415866500748137
3,4,96.96574894194644,1.6605623900528742e-19,88.6936215264083,6.557641588851703,1.3888888888888888,1.3888888888888888,0,0.8505218451923076,0.0023830067330227866,7.583283130454362e-05,0.0008320096572579752,0.0032811443673796056,0.00262266479184282,0.6841598263969009,0.0035798826299238626,0.0003645992726289596,0.01576447015261295,0.014085661408878137,0.0,6.415866500748137
4,5,96.88368142825169,1.6493117665342867e-18,88.9872163756027,6.441669001385669,1.3888888888888888,1.3888888888888888,0,1.0584203200229654,0.0037106500389373466,0.00011813501861180895,0.0012959413005966505,0.00510826510664021,0.004083636415330306,0.8509356610840348,0.00557007430365927,0.0005677393739475073,0.0244551687410351,0.021859920940850652,0.0,6.415866500748137
5,6,97.01944443281394,1.0787509515882042e-17,90.97762259076526,6.320491259177059,1.3888888888888888,1.3888888888888888,0,1.264462168148728,0.005324995966677487,0.00016960741617925719,0.0018603172205212885,0.007329359179431409,0.005859976691364359,1.016042840121622,0.007987267732445891,0.0008147562163876224,0.03496293961355894,0.031265512810764055,0.0,6.415866500748137
6,7,97.2640127572291,5.284725665900387e-17,85.28805931458386,6.381141581513438,1.3888888888888888,1.3888888888888888,0,1.4686651692638386,0.007223068722273746,0.0002301677333992449,0.0025241898252095917,0.009940121419200065,0.007948366176355776,1.1794995042048635,0.010826028511962144,0.0011051988342820481,0.04724760872043202,0.042268494289556195,0.0,6.415866500748137
7,8,97.49355505209118,2.0943722132937162e-16,89.96300676576806,6.377284683274253,1.3888888888888888,1.3888888888888888,0,1.6710469318838466,0.00940192132932847,0.0002997344674420114,0.0032866205901267748,0.012936288908628255,0.010345517673544302,1.3413235942646409,0.014080983377845682,0.001438621157379889,0.06126967470819825,0.05483545881124464,0.0,6.415866500748137
8,9,97.65730169045163,7.05717535405689e-16,96.79211080161188,6.482053988339196,1.3888888888888888,1.3888888888888888,0,1.8716248949943388,0.011858635351334215,0.00037822689567135334,0.004146679970755217,0.01631364057133165,0.013048175922092332,1.5015328536714756,0.01774681952905206,0.001814581956957801,0.07699029885077904,0.0689335283938576,0.0,6.415866500748137
9,10,97.83810527896684,2.091884174469675e-15,95.15035259519965,6.41255339778707,1.3888888888888888,1.3888888888888888,0,2.0704163296837916,0.014590320616666848,0.000465565068133349,0.005103447316164636,0.02006799676749313,0.016053117289173607,1.6601448304151687,0.021818283958684095,0.0022326447925256933,0.09437129512223244,0.08453034616114283,0.0,6.415866500748137
