,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.09684981727185,3.847966427612319e-19,97.33972928541544,6.559216875080239,1.3888888888888888,1.3888888888888888,0,0.21671590626780698,0.0002813076694712769,4.6965675199595635e-06,7.03928633558607e-05,6.030448016689507e-05,0.00011542766135953737,0.26403701334559887,0.0011284196434144045,0.00014598186309694997,0.015508712934593617,0.0016621677333400553,0.0,6.3673245325635905
1,2,96.54478811134824,6.108669261987622e-17,81.82494797023156,6.3844353309696,1.3888888888888888,1.3888888888888888,0,0.43063484994309265,0.0011194129782834297,1.870507105980587e-05,0.000280297713258395,0.00024013418810378762,0.00045955826480874307,0.5241168166177241,0.004478275424107947,0.0005807892481070242,0.059328207012614244,0.00658761125151196,0.0,6.3673245325635905
2,3,95.79751374359226,1.303560542529108e-15,95.1825452293966,6.292069387400855,1.3888888888888888,1.3888888888888888,0,0.6417958956399842,0.002505682523934811,4.190498857435218e-05,0.0006278239398557871,0.0005378805404836073,0.0010291970842899209,0.7803145603951593,0.009997284827244424,0.0012997812779296982,0.127756934984835,0.014686313537626363,0.0,6.3673245325635905
3,4,94.81716262237262,1.3009763042605208e-14,91.84944345332543,6.488383872764751,1.3888888888888888,1.3888888888888888,0,0.850237557853026,0.004431605697429544,7.41774808153402e-05,0.0011111073000524244,0.0009519573857214815,0.0018211940119456705,1.0327038976706828,0.01763424387614064,0.0022984042395222176,0.21752701369052596,0.025870318096464694,0.0,6.3673245325635905
4,5,93.69659831382216,8.913205882230657e-14,94.26697877961416,6.451820883559988,1.3888888888888888,1.3888888888888888,0,1.055997808710528,0.006888792950923964,0.00011540536763455324,0.0017283095463732493,0.0014808006882086225,0.002832442930189615,1.281357013949301,0.02733900532832139,0.0035721898529174068,0.32575424769510464,0.04005368455225172,0.0,6.3673245325635905
5,6,92.59992824360613,4.904707998263917e-13,89.90687138573143,6.350206679391837,1.3888888888888888,1.3888888888888888,0,1.2591140856186298,0.009868974089793153,0.00016547310462091048,0.0024776180610585614,0.002122868216996385,0.004059881092626142,1.526344656740685,0.03906245731086964,0.0051167535750070115,0.4498938961127296,0.057152445176285774,0.0,6.3673245325635905
6,7,91.56897520830552,2.3261925790989607e-12,89.98733389007681,6.417699512606379,1.3888888888888888,1.3888888888888888,0,1.4596232987976212,0.013363996588773349,0.00022426676006683508,0.0033572454953155455,0.0028766392388677683,0.005500488513694436,1.7677361644580138,0.052756502386226284,0.006927792937390921,0.5877015229426503,0.07708456232525786,0.0,6.3673245325635905
7,8,90.43507508033484,9.829044973802561e-12,85.95402525773615,6.529362708165741,1.3888888888888888,1.3888888888888888,0,1.6575618387120377,0.017365823931840888,0.00029167399225925496,0.004365429413653843,0.0037406142157345207,0.007151287366913824,2.0055994947351623,0.06837403703977213,0.00900108591760671,0.7371983470124671,0.09976988677148267,0.0,6.3673245325635905
8,9,89.06148694932344,3.762557985794502e-11,91.62444676808185,6.259693430606525,1.3888888888888888,1.3888888888888888,0,1.852965583396027,0.021866533975493083,0.00036758402709066035,0.005500431943233502,0.004713314506298879,0.009009341391609218,2.2400012521739563,0.08586893158069901,0.01133248934306773,0.8966405746842617,0.12513011690664783,0.0,6.3673245325635905
9,10,87.59971828781764,1.3178707972140853e-10,100.0335401935732,6.429901426443167,1.3888888888888888,1.3888888888888888,0,2.045869905675466,0.026858317335101203,0.00045188763598570696,0.006760539428154669,0.005793282071919836,0.011071755307997101,2.4710067155329605,0.10519601044784826,0.013917937327051513,1.0644922578402096,0.15308875880106362,0.0,6.3673245325635905
10,11,86.14265623751919,4.254420148666551e-10,98.72090392440148,6.561165881718305,1.3888888888888888,1.3888888888888888,0,2.236309680288279,0.03233347579401033,0.0005444771141389174,0.008144062088619355,0.006979079186624657,0.01333567424051425,2.6986798643690464,0.12631103291236198,0.016753439736093514,1.2394012722073577,0.18357108710076364,0.0,6.3673245325635905
11,12,84.55694979751355,1.2738425649565132e-09,80.66097749269284,6.479459943463181,1.3888888888888888,1.3888888888888888,0,2.4243192909043967,0.03828442073506548,0.0006452462590590957,0.009649333684896602,0.008269288151207246,0.01579828314927299,2.923083405142756,0.14917067416915694,0.019835080688154132,1.4201780575897516,0.21650410674516724,0.0,6.3673245325635905
12,13,82.82408264289049,3.5583017433861522e-09,94.77661066697544,6.367393327693119,1.3888888888888888,1.3888888888888888,0,2.6099326370467666,0.04470367159424784,0.0007540903494161312,0.011274711186023372,0.009662511011355731,0.01845680626952843,3.1442787967982557,0.17373250680939176,0.02315901708093984,1.6057768027430903,0.25181651548836825,0.0,6.3673245325635905
13,14,81.13190243391077,9.324708339061615e-09,90.45972945500483,6.483821822247369,1.3888888888888888,1.3888888888888888,0,2.7931831409148113,0.051583854336109534,0.000870906124185931,0.013018574443174369,0.011157369279752487,0.0213085065590448,3.362326275828457,0.19995498266625578,0.026721477149771446,1.7952787940660406,0.28943866720746086,0.0,6.3673245325635905
