,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.16314477079948,4.796663829158819e-32,91.10707068841913,6.479166915809209,1.3888888888888888,1.3888888888888888,0,0.24596112947003712,0.00013269544562834098,2.339723809748098e-06,0.000669574026441534,0.00035986762430573205,7.915365665426886e-05,0.18229265337016864,0.000185517763688275,1.062906468692618e-05,0.01615365210581609,0.0005909414835073324,0.0,5.600089410786598
1,2,96.65975557411353,5.087299485889512e-27,90.70749005974534,6.491732381133626,1.3888888888888888,1.3888888888888888,0,0.4878668504624962,0.0005276701928895788,9.307323529080541e-06,0.002658716017317676,0.0014301495472277344,0.0003148042952286591,0.3626767043768019,0.000738976412357402,4.236607083307802e-05,0.060639157842491395,0.002350415334486808,0.0,5.600089410786598
2,3,95.90377847979418,4.678113276441738e-24,84.92010688140041,6.529759390545259,1.3888888888888888,1.3888888888888888,0,0.7257855245655904,0.0011803160671458022,2.0826420413069443e-05,0.0059384549861590565,0.003197045262757551,0.0007042707999067367,0.5411735546039445,0.0016557737710896363,9.498763112387087e-05,0.12827068975470254,0.0052585969473868815,0.0,5.600089410786598
3,4,95.02375138839655,6.013991988048031e-22,87.48391955931667,6.532472198672833,1.3888888888888888,1.3888888888888888,0,0.9597843599578075,0.0020861027738391527,3.6821923184215785e-05,0.010480344796685226,0.0056469922203871495,0.0012449172774557649,0.7178043638309669,0.002931360235897782,0.00016827286148179854,0.2147556946149045,0.009295927464246831,0.0,5.600089410786598
4,5,94.09603947037478,2.6060290537215786e-20,96.6177612262139,6.532075889377601,1.3888888888888888,1.3888888888888888,0,1.1899294308691855,0.003240576584344744,5.722000631008382e-05,0.016256455111898195,0.008766661795372952,0.0019341522942317006,0.8925900527667789,0.0045612381785926776,0.0002620033527862774,0.3165416117596626,0.014443110502183857,0.0,5.600089410786598
5,6,93.12703470146293,5.650472268246375e-19,92.90833491361228,6.449163922460596,1.3888888888888888,1.3888888888888888,0,1.416285696714222,0.004639359043997043,8.194808864745303e-05,0.02323936249694919,0.012542955327035914,0.0027694281260580446,1.0655513057531223,0.006540961358381543,0.0003759631429132662,0.43068888722971255,0.020681108919614048,0.0,5.600089410786598
6,7,92.16210169756285,7.578538701240354e-18,95.57994997913285,6.3764497275453,1.3888888888888888,1.3888888888888888,0,1.638917020901956,0.006278145701915592,0.00011093481244680354,0.031402141673178306,0.016963000223949573,0.0037482400207613283,1.2367085734372933,0.008866134340121085,0.0005099386890910447,0.5547657726859883,0.027991141620758015,0.0,5.600089410786598
7,8,91.18446479169913,7.141080343778856e-17,88.59495151366353,6.4408223224894385,1.3888888888888888,1.3888888888888888,0,1.857886189328669,0.008152704862262246,0.00014411002271105485,0.040718356920770624,0.02201414613488734,0.004868125473149681,1.4060820754146421,0.011532411919150084,0.0006637188405685772,0.686761171936844,0.03635468039798714,0.0,5.600089410786598
8,9,90.14075199038514,5.133929694066026e-16,85.10956409052729,6.43003048382494,1.3888888888888888,1.3888888888888888,0,2.0732549285585646,0.010258876356568318,0.000181404746902581,0.0511620536275155,0.027683961184419365,0.006126663512224529,1.5736918028411884,0.014535498552627068,0.0008370948115929251,0.8250124390191579,0.04575344681157154,0.0,5.600089410786598
9,10,89.02535235247564,2.9799650854875944e-15,97.17486412424995,6.468724605735643,1.3888888888888888,1.3888888888888888,0,2.2850839236976856,0.012592570336776127,0.0002227511749926256,0.06270774998119824,0.033960228272068044,0.00752147400041902,1.7395575210166911,0.017871147797299525,0.0010298601546922129,0.9681455629020235,0.05616940910639587,0.0,5.600089410786598
