,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.48935384185941,8.332631411107512e-21,90.6806823026377,6.437500789708887,1.3888888888888888,1.3888888888888888,0,0.5347152453084403,0.0003366768776521348,3.652426136640797e-06,0.0008143830085909903,1.3960562347203383e-05,5.833952119911175e-05,0.2048245261949145,0.0005000076543224627,3.74526702004004e-05,0.0004569344994079518,0.0031238980124454374,0.0,2.567183703089708
1,2,97.56109058263777,8.636202977215565e-18,89.8317515434433,6.419884679968636,1.3888888888888888,1.3888888888888888,0,1.0570276724867333,0.0013357113982982458,1.449644362135779e-05,0.003229005552227046,5.540862195940277e-05,0.0002315331714777557,0.40672622703048844,0.001987258970350477,0.00014907866908440832,0.0018163216874321998,0.012309778907765953,0.0,2.567183703089708
2,3,97.63318014316225,5.065026299461412e-16,95.49175931489853,6.367484125218044,1.3888888888888888,1.3888888888888888,0,1.567231645269872,0.0029809037999659663,3.236518878401712e-05,0.007201849712551071,0.00012370532914377291,0.0005168923594056074,0.6057527651960769,0.004442841308744049,0.0003337933863612095,0.004061254066639187,0.027286350861885765,0.0,2.567183703089708
3,4,97.75964218764078,9.183078125587052e-15,94.19797003438639,6.552858946484732,1.3888888888888888,1.3888888888888888,0,2.0656145363575193,0.005256439398150528,5.709575814871226e-05,0.012691907048365349,0.00021822699559453817,0.0009117922949267272,0.8019510096505079,0.007848164092286234,0.0005905298499486605,0.007175109560020854,0.04779196642917283,0.0,2.567183703089708
4,5,97.78757508647529,8.757840424501151e-14,95.18309783252597,6.6157182446345395,1.3888888888888888,1.3888888888888888,0,2.552456893451975,0.008146879439937334,8.852911438060223e-05,0.01965915458583197,0.0003383647343160174,0.0014136704741109316,0.995367048881692,0.012184953408064195,0.0009182384324050511,0.011141546740796756,0.07357430672638397,0.0,2.567183703089708
5,6,97.76625931863008,5.565663325868286e-13,94.21823271301325,6.5832186474257375,1.3888888888888888,1.3888888888888888,0,3.0280326013527157,0.01163715217534057,0.00012650999446652407,0.028064531379013907,0.0004835241080975409,0.002020025199892501,1.186046203944621,0.017435246699908712,0.0013158865622646366,0.015944500141913606,0.10439007557614018,0.0,2.567183703089708
6,7,97.64935750468196,2.6734256691698386e-12,84.55289077070834,6.2566612826343775,1.3888888888888888,1.3888888888888888,0,3.4926090402011747,0.01571254414069893,0.00017088682007632732,0.03786991562721074,0.000653124786337132,0.002728414137941516,1.374033041281461,0.023581387549583412,0.0017824584401949788,0.02156817564391038,0.14000470330174974,0.0,2.567183703089708
7,8,97.36255335964621,1.0463367950267898e-11,85.23019162040423,6.606726423140545,1.3888888888888888,1.3888888888888888,0,3.946447239967176,0.020358691649092105,0.00022151161005313794,0.04903810233586482,0.0008466002100156687,0.003536452906833426,1.559371385327381,0.030606020545240233,0.0023169547598955167,0.02799704593983937,0.18019205987463907,0.0,2.567183703089708
8,9,97.01299717466833,3.502198215359258e-11,92.2483671137311,6.523709722561623,1.3888888888888888,1.3888888888888888,0,4.3898020312663,0.025561572482861197,0.00027823989498198935,0.06153278150812761,0.00106339726462795,0.00444181370170225,1.7421043309056978,0.0384920862356824,0.0029183924336581195,0.03521584607595548,0.22473417712480445,0.0,2.567183703089708
9,10,96.52207159947264,1.0361082388450282e-10,88.32262650707791,6.5783482937561315,1.3888888888888888,1.3888888888888888,0,4.822922192595316,0.03130749778343315,0.000340930633787459,0.07531851685448267,0.001302975960881689,0.0054422239505821845,1.9222742554158598,0.04722281616900061,0.0035858043225117115,0.0432095690669075,0.2734209797335729,0.0,2.567183703089708
10,11,95.96416914180675,2.7737822407769654e-10,83.10172460462306,6.393330758119174,1.3888888888888888,1.3888888888888888,0,5.246050594070746,0.037583104133763125,0.00040944613231212143,0.09036072500812103,0.0015648091229799456,0.006535465002661242,2.099922830817732,0.05678172801417206,0.004318238970874352,0.051963461584186375,0.3260500247365647,0.0,2.567183703089708
11,12,95.44498944311437,6.837075161196941e-10,92.6379573545005,6.520822773886133,1.3888888888888888,1.3888888888888888,0,5.659424337753628,0.04437534582882013,0.0004836519638287727,0.10662565523405707,0.0018483820843068876,0.0077193708476890315,2.2750910354155858,0.06715262076423553,0.005114760345637438,0.06146301971660624,0.3824262492730929,0.0,2.567183703089708
12,13,94.86073466433159,1.5722062764034481e-09,90.08029359884375,6.672241505545726,1.3888888888888888,1.3888888888888888,0,6.063274894641539,0.0516714873296499,0.0005634168914404998,0.12408036962025792,0.0021531923903410533,0.008991826865798745,2.4478191654451447,0.07831957001967897,0.0059744475796079674,0.07169398480161439,0.44236172632632115,0.0,2.567183703089708
13,14,94.17769475218502,3.4074085301056014e-09,89.09419181350093,6.458944170854746,1.3888888888888888,1.3888888888888888,0,6.45782823840704,0.059459095896655,0.000648612792323758,0.14269272373933856,0.0024787495086244582,0.01035076860702102,2.618146846466973,0.09026692335069875,0.006896394719236004,0.08264233932624662,0.5056754282063454,0.0,2.567183703089708
14,15,93.50889971053398,7.016596830268646e-09,91.27577900890304,6.40744981238876,1.3888888888888888,1.3888888888888888,0,6.843304975959812,0.06772603439783566,0.0007391145837706832,0.1624313477696459,0.0028245745456199744,0.01179418059978448,2.786113044569445,0.10297929573701219,0.00787971047655575,0.09429430289656396,0.5721929975359636,0.0,2.567183703089708
15,16,92.85127126261446,1.3818014882061692e-08,87.06445622055116,6.664967177499601,1.3888888888888888,1.3888888888888888,0,7.219920474907931,0.07646045428783615,0.0008348001509879094,0.1832656280648213,0.0031901999702933746,0.013320095187714534,2.951756077384485,0.11644156508392704,0.008923517985269788,0.10663632827442654,0.6417465255062716,0.0,2.567183703089708
16,17,92.13172964647588,2.6163406724080385e-08,83.47761684157899,6.630488456318742,1.3888888888888888,1.3888888888888888,0,7.5878849879919095,0.08565078875373992,0.0009355502766101728,0.20516568916118968,0.0035751693442603433,0.014926591394058322,3.115113624919195,0.13063886781339312,0.01002695456090727,0.11965509748047908,0.7141743371763651,0.0,2.567183703089708
17,18,91.41212027559615,4.783957611558096e-08,84.4050546693255,6.368486923654124,1.3888888888888888,1.3888888888888888,0,7.947403774563421,0.09528574602365321,0.0010412485718879758,0.2281023762125764,0.003979037058342523,0.016611793813079718,3.2762227402064585,0.14555659452878297,0.01118917146498793,0.1333375179622418,0.7893207835983594,0.0,2.567183703089708
18,19,90.70945846004545,8.47868152167963e-08,98.29339245686003,6.408450872986305,1.3888888888888888,1.3888888888888888,0,8.298677219178881,0.10535430283421088,0.0011517814095095534,0.2520472378424003,0.004401368075380387,0.018373871527783792,3.435119859777539,0.16118038575216867,0.012409333673125017,0.14767071882621854,0.8670360405556514,0.0,2.567183703089708
19,20,89.99697645014253,1.461079214962162e-07,89.55097558449457,6.401188116368637,1.3888888888888888,1.3888888888888888,0,8.64190094737642,0.11584569805323017,0.0012670378580183236,0.2769725094031319,0.00484173767915434,0.02021103705334548,3.591840813959653,0.1774961277328835,0.013686619647001281,0.16264204713295224,0.9471759137088622,0.0,2.567183703089708
20,21,89.25455676949414,2.4546042962556586e-07,96.82153909858184,6.492091539826721,1.3888888888888888,1.3888888888888888,0,8.977265938703132,0.1267494264538273,0.001386909617787934,0.3028510966334422,0.005299731229268966,0.022121545305631898,3.746420837001438,0.19448994832617658,0.015020221110153307,0.1782390642539762,1.0296016499502096,0.0,2.567183703089708
21,22,88.50028568267734,4.0294695691903193e-07,86.65897680050351,6.4959296558450985,1.3888888888888888,1.3888888888888888,0,9.30495863705791,0.1380552326364001,0.0015112909585179067,0.32965655970359536,0.00577494392185881,0.024103692594222393,3.8988945770292,0.21214821294078867,0.016409342827500534,0.19444954228962652,1.1141797547731822,0.0,2.567183703089708
22,23,87.82299409379974,6.476445201269413e-07,94.2921472926043,6.463087309779965,1.3888888888888888,1.3888888888888888,0,9.625161058413628,0.14975310509496428,0.0016400786582137694,0.3573630976398657,0.006266980555977422,0.02615581563934447,4.049296105836756,0.23045752055429744,0.017853202388556384,0.21126146054669845,1.2007818154703174,0.0,2.567183703089708
23,24,87.27812721891561,1.0209436438222757e-06,86.21055288567823,6.3519800611629575,1.3888888888888888,1.3888888888888888,0,9.93805089598091,0.1618332704244154,0.001773171943616416,0.3859455331189749,0.0067754553055346875,0.028276290612157588,4.197658928511674,0.2494046997950991,0.019351029994259975,0.22866300207494716,1.2892843299776413,0.0,2.567183703089708
24,25,86.81740374853655,1.580902348514906e-06,90.80155665164084,6.401390749188453,1.3888888888888888,1.3888888888888888,0,10.243801622874226,0.1742861876653692,0.001910472432046276,0.4153792976237632,0.007299991496650674,0.03046353219783033,4.344015992900615,0.26897680508991284,0.02090206824736788,0.24664255026144905,1.3795685411899024,0.0,2.567183703089708
25,26,86.44643994749639,2.4078589627539058e-06,88.96070358389787,6.4131530870935824,1.3888888888888888,1.3888888888888888,0,10.54258259233968,0.18710254278331329,0.002051884074628693,0.44564041695151335,0.007840221390297357,0.03271599268086959,4.488399698916495,0.28916111287571206,0.022505571946346434,0.2651886854818571,1.471520276576138,0.0,2.567183703089708
26,27,86.23216932346949,3.6115914043259e-06,89.89983700455178,6.52608279041768,1.3888888888888888,1.3888888888888888,0,10.834559135602353,0.20027324327887924,0.002197313100867705,0.4767054970665518,0.008395785970102609,0.035032161052173286,4.630841907690097,0.30994511787500656,0.024160807882706165,0.28429018180759896,1.5650297929303574,0.0,2.567183703089708
27,28,85.99987659683937,5.34035934381654e-06,78.87590727914252,6.507087328151197,1.3888888888888888,1.3888888888888888,0,11.119892657389768,0.21378941292612239,0.0023466679645362067,0.5085517102889509,0.008966334735193891,0.037410562137290666,4.771373950568732,0.3313165294334158,0.02586705464172068,0.303936003768084,1.6599916260971999,0.0,2.567183703089708
28,29,85.69783307212262,7.792219678986708e-06,85.6451460299402,6.521487576540008,1.3888888888888888,1.3888888888888888,0,11.39874072918665,0.22764238663576783,0.002499859290851223,0.5411567818113483,0.00955152549796192,0.03984975574538652,4.91002663796451,0.35326326791849205,0.027623602406473588,0.32411530316699844,1.7563044455173604,0.0,2.567183703089708
29,30,85.40128775145766,1.1229065136522922e-05,95.38848306928072,6.474458031793735,1.3888888888888888,1.3888888888888888,0,11.671257180274898,0.24182370544045553,0.0026567998249037786,0.5744989765360918,0.010151024186627468,0.04234833583841758,5.046830268054732,0.3757734611787706,0.02942975276517774,0.3448174159517866,1.853870913442345,0.0,2.567183703089708
30,31,85.05657971756446,1.5993900637026855e-05,89.18097692807915,6.287714382284939,1.3888888888888888,1.3888888888888888,0,11.93759218661131,0.25632511159908655,0.002817404381313564,0.6085570862250997,0.010764504652497224,0.044904929720041085,5.181814635336878,0.3988354410620386,0.03128481852171215,0.3660318591354277,1.9525975486727518,0.0,2.567183703089708
31,32,84.75186815254514,2.253194228235746e-05,93.24438579447688,6.503868649300536,1.3888888888888888,1.3888888888888888,0,12.197892357594469,0.2711385438174421,0.0029815897950793064,0.643310416955011,0.011391648481797356,0.047518197243786815,5.315009039040617,0.42243773999183415,0.033188123509322806,0.3877483277696355,2.0523945946787605,0.0,2.567183703089708
32,33,84.4283297296197,3.141619931520513e-05,85.4791990381712,6.445019777406855,1.3888888888888888,1.3888888888888888,0,12.452300820770906,0.28625613258231336,0.003149274873596452,0.6787387768703739,0.012032144811976047,0.050186830040035144,5.44644229139923,0.44656908760120134,0.0351390024074345,0.40995669196862156,2.153175891965864,0.0,2.567183703089708
33,34,84.0313336179832,4.337827988191867e-05,82.88552039892856,6.553160644733865,1.3888888888888888,1.3888888888888888,0,12.700957304529469,0.3016701956064469,0.003320380349814434,0.7148224642277937,0.012685690152368851,0.052909550761354444,5.576142725782801,0.47121840742274473,0.03713680056152163,0.4326469939825757,2.254858754553097,0.0,2.567183703089708
34,35,83.66051258069358,5.934524644105659e-05,95.6664774819453,6.381723012697157,1.3888888888888888,1.3888888888888888,0,12.943998218831698,0.3173732333816734,0.0034948288365064567,0.7515422557241296,0.013351988209123285,0.05568511234576179,5.7041382046954725,0.4963748136340415,0.03918087380598702,0.455809445320035,2.3573638504351018,0.0,2.567183703089708
35,36,83.25091544956823,8.048343550253031e-05,81.3107990046046,6.398555009627246,1.3888888888888888,1.3888888888888888,0,13.181556734024838,0.33335792483765,0.0036725447816253845,0.7888793951019939,0.014030749714281473,0.05851229729748129,5.830456127639064,0.5220276078574868,0.041270588289998224,0.47943442391832236,2.460615085903339,0.0,2.567183703089708
36,37,82.7156733338703,0.00010825024804198989,85.62771494679347,6.565685150581217,1.3888888888888888,1.3888888888888888,0,13.413762857783032,0.34961712310370874,0.0038534544247199264,0.8268155820259672,0.01472169225892209,0.0613899169847845,5.955123438845248,0.5481662760136616,0.04340532030623217,0.503512471361253,2.5645394936055954,0.0,2.567183703089708
37,38,82.06633545010311,0.00014445500998586601,89.74951577628771,6.48609424934602,1.3888888888888888,1.3888888888888888,0,13.640743510221155,0.3661438513713617,0.004037485754385944,0.8653329612231003,0.015424540130265216,0.06431681095450717,6.078166634878522,0.5747804852273283,0.045584456122479265,0.5280342901433177,2.6690671242266624,0.0,2.567183703089708
38,39,81.3819764995619,0.00019133009463614324,81.6032394144231,6.64280943011983,1.3888888888888888,1.3888888888888888,0,13.86262259722467,0.38293129885507216,0.0042245684667282955,0.904414111881425,0.016139024152645953,0.06729184626284629,6.199611772112108,0.6018600807851755,0.047807391816059475,0.5529907409795674,2.7741309416766735,0.0,2.567183703089708
39,40,80.67112190187406,0.0002516135881245605,81.69266721882312,6.404002850661094,1.3888888888888888,1.3888888888888888,0,14.07952108203791,0.39997281684895847,0.004414633924809217,0.9440420373003459,0.016864881532264942,0.07031391682205075,6.31948447407891,0.6293950831444457,0.050073533111003064,0.578372840160434,2.879666721677093,0.0,2.567183703089708
40,41,80.03482387815215,0.00032842971040629914,92.31949498926976,6.4551355783588455,1.3888888888888888,0.5018429621444405,0,14.291557055152117,0.4172619148771518,0.004607615119059803,0.9842001547869313,0.017601855705626078,0.07338194276262826,6.3069940303054635,0.6570563435693578,0.05235837520619622,0.6038799251924665,2.9836178041123325,0.0,2.567183703089708
41,42,79.44640973770483,0.0004253945995648411,83.77700574620158,6.58607342420484,1.3888888888888888,0.5018429621444405,0,14.498845802533621,0.43479225693558365,0.0048034466286317225,1.024872285792262,0.018349696191573825,0.07649486981069974,6.294847858439039,0.6845230395681265,0.05463789014587618,0.629218775288909,3.0840488214692314,0.0,2.567183703089708
42,43,78.80365206439286,0.0005469594215637394,95.84583006051695,6.426784587777451,1.3888888888888888,0.5018429621444405,0,14.701499872231613,0.4525576578230313,0.005002064583666841,1.066042646282137,0.019108158446844683,0.07965166868014173,6.283039885503071,0.7117977786509586,0.056912204355629985,0.6543916563966925,3.181076675597469,0.0,2.567183703089708
43,44,78.1210877369728,0.0006983775789080659,84.8173151610734,6.33785976735188,1.3888888888888888,0.5018429621444405,0,14.899629139403956,0.47055207955930217,0.0052034066284629334,1.1076958373365686,0.019877003725049316,0.08285133447916547,6.27156414081068,0.7388831263327549,0.059181442018165,0.6794007976016142,3.274814546790172,0.0,2.567183703089708
44,45,77.48557710391655,0.0008858157352475904,80.70569971332166,6.4230526236682906,1.3888888888888888,0.5018429621444405,0,15.093340869798629,0.48876962788848644,0.00540741188551422,1.1498168359726344,0.02065599893900385,0.0860928861309897,6.260414754253011,0.7657816068311185,0.0614457251111301,0.7042483917434261,3.3653720095264346,0.0,2.567183703089708
45,46,76.97281689043504,0.0011164747930245387,95.57689770772589,6.133320909759329,1.3888888888888888,0.5018429621444405,0,15.282739781727479,0.5072045488652583,0.005614020920405944,1.192390986185381,0.021444916526330838,0.08937536580827259,6.249585954616188,0.792495703752706,0.06370517344430392,0.7289365960206372,3.452855144658299,0.0,2.567183703089708
46,47,76.52978510409258,0.0013987208491152696,85.38357507627063,6.442048485585886,1.3888888888888888,0.5018429621444405,0,15.467928106568085,0.5258512255222533,0.005823175707542704,1.2354039902015983,0.022243534318252215,0.09269783838097592,6.239072067926406,0.8190278607681155,0.06595990469616062,0.7534675325852029,3.5373666481506985,0.0,2.567183703089708
47,48,75.9428817316329,0.001742225947633937,82.08966160302033,6.2482678049182825,1.3888888888888888,0.5018429621444405,0,15.649005647828702,0.5447041746165956,0.006034819596690742,1.2788418999414115,0.023051635411498416,0.09605939087734267,6.228867515822691,0.8453804822755049,0.06821003444982368,0.7778432891272717,3.6190059364795704,0.0,2.567183703089708
48,49,75.1428712095972,0.0021581181883642444,93.63065693582348,6.4061726395296645,1.3888888888888888,0.5018429621444405,0,15.826069838810398,0.5637580434536967,0.0062488972803148605,1.3226911086827517,0.023869008043259688,0.09945913195767618,6.2189668139568575,0.8715559340531268,0.07045567622841803,0.8020659194501525,3.697869248790144,0.0,2.567183703089708
49,50,74.4026056341271,0.0026591404235260345,83.48513888178894,6.488380794759816,1.3888888888888888,0.5018429621444405,0,15.9992157988997,0.5830076067864886,0.006465354761691081,1.3669383429238888,0.024695445469107295,0.10289619140061732,6.209364570420214,0.8975565439009667,0.07269694152983024,0.8261374440356687,3.774049745914307,0.0,2.567183703089708
50,51,73.74737730093283,0.0032588503385566807,82.3931034429377,6.536206205677258,1.3888888888888888,4.157295672051638e-15,0,16.1685363885243,0.6024477637883013,0.006684139323776645,1.4115706544393223,0.025530745843814127,0.10636971960162256,6.126046866395829,0.9232039360395813,0.07492040720244048,0.8498947478589229,3.8465088578559063,0.0,2.567183703089708
51,52,73.06240781115902,0.003972027515927972,85.87255168101899,6.393457487086642,1.3888888888888888,4.157295672051638e-15,0,16.33412226280354,0.6220735350976354,0.006905199498819333,1.4565754125244357,0.026374712105005815,0.10987888708335318,6.044073203561691,0.9483243127025848,0.07711291263272406,0.8731788086963859,3.914272264590752,0.0,2.567183703089708
52,53,72.45264046849111,0.0048159241547312175,89.90913209388616,6.453532636831465,1.3888888888888888,4.157295672051638e-15,0,16.4960619239247,0.6418800599331207,0.007128485038688593,1.5019402964244313,0.02722715185957516,0.11342288401769281,5.96342123633533,0.972926725144694,0.07927495534455448,0.8959976594979896,3.977522481169394,0.0,2.567183703089708
53,54,71.99991758179704,0.005809701089148622,87.40340548419724,6.375394426413895,1.3888888888888888,4.157295672051638e-15,0,16.65444177227533,0.6618625932769966,0.007353946885911282,1.547653287943172,0.02808787727279421,0.1170009197591171,5.884068992335486,0.9970200727338169,0.08140702459672662,0.9183591989305427,4.03643582609031,0.0,2.567183703089708
54,55,71.5731780793133,0.006974527477440422,85.16846779136475,6.381746650764004,1.3888888888888888,4.157295672051638e-15,0,16.809346156361197,0.6820165031254841,0.007581537145395331,1.593702664227651,0.02895670496005996,0.12061222238914583,5.805994866144941,1.0206131054912533,0.08350960152097779,0.940271193620972,4.091182620106925,0.0,2.567183703089708
55,56,71.22353721785348,0.008333666432028507,88.81780090062975,6.093719862948711,1.3888888888888888,4.157295672051638e-15,0,16.960857421538666,0.7023372678044629,0.007811209056824959,1.6400769907239239,0.02983345588121106,0.12425603827161444,5.729177613177614,1.0437144265894338,0.08558315925770205,0.9617412803620782,4.141927378828423,0.0,2.567183703089708
56,57,70.82712159970164,0.009912541937701344,95.4741842284354,6.3817510756227405,1.3888888888888888,4.157295672051638e-15,0,17.109055957589675,0.7228204733489014,0.008042916967711517,1.6867651143004259,0.030717955237354575,0.12793163161850774,5.6535963436481556,1.066332494807907,0.08762816308939642,0.9827769682814327,4.188828999305366,0.0,2.567183703089708
57,58,70.41408081024652,0.011738781791683165,82.13461663387882,6.403579321572944,1.3888888888888888,4.157295672051638e-15,0,17.254020245166803,0.7434618109445256,0.008276616307084367,1.7337561565347015,0.03161003237014304,0.13163828406610528,5.579230516642335,1.0884756269482707,0.08964507057187707,1.0033856409740307,4.232040940785321,0.0,2.567183703089708
