,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.44733163999142,1.581416375046373e-20,86.68513130339167,6.6183973822670525,1.3888888888888888,1.3888888888888888,0,0.506267210000208,0.0005088385703542692,3.7371571405765e-05,0.00035515462051444706,7.673847694839974e-05,0.001048770340961805,0.27709748038603454,0.0005784119623211174,3.3123740337610404e-05,0.0005887699673827572,0.0015342341594207312,0.0,2.7061838933475113
1,2,97.513471762334,1.0566566985181149e-17,96.01910718823706,6.566557766328317,1.3888888888888888,1.3888888888888888,0,0.998873615215462,0.002015646583299504,0.0001481310164457257,0.0014071485408458102,0.0003041552056913969,0.00415150080241266,0.548729389076191,0.002295201293225613,0.00013161148292710966,0.0023362446217029113,0.006073982539261707,0.0,2.7061838933475113
2,3,97.56697308084746,4.840501476855332e-16,78.93052046397,6.43053022011654,1.3888888888888888,1.3888888888888888,0,1.478201646449146,0.004491485562675787,0.0003302881684090617,0.003136201966167927,0.0006781403774242467,0.009244215151503022,0.8150133905047938,0.005123153909628286,0.0002941594134836605,0.005214636850770521,0.013526573813229132,0.0,2.7061838933475113
3,4,97.6705278644148,7.354821722107847e-15,93.76044992678902,6.4351227095628465,1.3888888888888888,1.3888888888888888,0,1.9446230153828252,0.00790822914607663,0.0005819085643870046,0.0055230892026181195,0.0011946992017190725,0.01626475481836701,1.0760645928483348,0.009035652807820784,0.0005194917592228241,0.00919676973180329,0.023801639693213902,0.0,2.7061838933475113
4,5,97.69310843969419,6.087436970306295e-14,83.88117313269211,6.699150128413098,1.3888888888888888,1.3888888888888888,0,2.3984990150346284,0.012238540320192327,0.0009011118839679946,0.00854912312688186,0.0018499486827389688,0.025152727848133806,1.3319956036101672,0.014006665067695876,0.0008063601797330598,0.014256063247604332,0.03681106170397046,0.0,2.7061838933475113
5,6,97.68561914242031,3.4258760878532977e-13,94.32103473144527,6.287926417374756,1.3888888888888888,1.3888888888888888,0,2.8401808117957335,0.017455849294251626,0.0012860704316964022,0.012196140091095448,0.002640114485815184,0.03584945928422742,1.5829165839964263,0.020010729139611067,0.0011535431710932708,0.020366521291656232,0.05246891914982304,0.0,2.7061838933475113
6,7,97.68997026415819,1.476055708259805e-12,90.37550473269734,6.580533927569692,1.3888888888888888,1.3888888888888888,0,3.2700097292810186,0.023534331993675647,0.001735007662068116,0.016446485250864673,0.003561527891854488,0.048297942942833905,1.8289353021094694,0.027022942407745023,0.0015598454829473622,0.027502718955848326,0.0706914382470961,0.0,2.7061838933475113
7,8,97.65675784086817,5.227126593793485e-12,89.80421622517967,6.586007092444947,1.3888888888888888,1.3888888888888888,0,3.6883175242233284,0.03044888915655945,0.0022461967458706805,0.021282998304539447,0.004610622837114833,0.06244279453953973,2.0701571849845406,0.03501894902393397,0.002024097548254047,0.035639790094690774,0.09139694239654196,0.0,2.7061838933475113
8,9,97.6175711532807,1.592910406948656e-11,90.7046112065837,6.685946625737892,1.3888888888888888,1.3888888888888888,0,4.095426654634377,0.03817512601608384,0.002817959176709089,0.026688999632216805,0.005783933035956419,0.07823020613023797,2.3066853694948253,0.04397492800610595,0.00254515492543625,0.04475341516000261,0.11450580357060232,0.0,2.7061838933475113
9,10,97.605794785553,4.3105583270377473e-11,95.55381522574619,6.449069890659296,1.3888888888888888,1.3888888888888888,0,4.491650540449056,0.046689332552433724,0.003448663416590819,0.03264827682326789,0.007078089184242341,0.09560790182946166,2.5386207521494977,0.053867581595558746,0.0031218977526604737,0.054819809300191785,0.13994039479089154,0.0,2.7061838933475113
10,11,97.55033402503561,1.0593606111710104e-10,86.60045003600602,6.487843365781024,1.3888888888888888,1.3888888888888888,0,4.877293816863834,0.05596846429825961,0.004136723579475279,0.039145071581498464,0.008489816241128208,0.11452509477033603,2.766062037808837,0.06467412386745246,0.0037532302139823273,0.06581571071837305,0.16762504367182912,0.0,2.7061838933475113
11,12,97.5357393044546,2.404027011236929e-10,104.13037977833854,6.410588416641897,1.3888888888888888,1.3888888888888888,0,5.252652580574042,0.06599012368216635,0.004880598151723504,0.04616406699735782,0.010015930787043475,0.13493244527134524,2.989105787339965,0.0763722695890101,0.0044380800171001916,0.0777183692836948,0.19748598700687578,0.0,2.7061838933475113
12,13,97.54464836386248,5.101661422748075e-10,88.24539535956697,6.34934461721333,1.3888888888888888,1.3888888888888888,0,5.618014629109074,0.07673254189514814,0.005678788748413802,0.05369037517690772,0.011653338455728806,0.1567820201760848,3.2078464642362348,0.08894022332003926,0.005175397882464567,0.09050553539036811,0.22945132637434426,0.0,2.7061838933475113
13,14,97.54614385346264,1.0224389125538907e-09,91.61754445282493,6.411001479304374,1.3888888888888888,1.3888888888888888,0,5.973659693458997,0.08817456126531148,0.006529838904517994,0.061709525217551305,0.013399031438253692,0.18002725333311909,3.4223764802228174,0.10235666875050524,0.005964157043496166,0.10415544905901146,0.2634509847402602,0.0,2.7061838933475113
14,15,97.61401605239502,1.9503516275214005e-09,98.64429432698765,6.539302218267671,1.3888888888888888,1.3888888888888888,0,6.319859664180583,0.10029561812663872,0.007432332899961126,0.0702074515208021,0.015250086056996676,0.20462290718398482,3.63278623987053,0.11660075827000031,0.00680335275767118,0.11864682927504117,0.2994166640362421,0.0,2.7061838933475113
