,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.5233319659958,1.7351884296529082e-12,97.52761406969519,6.566788214896244,1.3888888888888888,1.3888888888888888,0,0.10971989890837446,0.00029110662668607485,3.8335445672878266e-05,6.998087403014086e-05,0.0003430473079913177,8.157548936387553e-05,0.18749486754487463,0.00038156813060106066,8.181377866986463e-06,0.0037858993888947833,0.0012686977131383043,0.0,12.562845136439533
1,2,97.78231952964137,4.342729018981767e-11,105.47908741898061,6.578585205078505,1.3888888888888888,1.3888888888888888,0,0.21778807266602535,0.0011565221167462994,0.0001525353671592486,0.0002783977834105499,0.0013624434974373893,0.00032450056496787524,0.37257931081021656,0.0015176579424850808,3.2584094522945784e-05,0.014876086693985737,0.00503021526360511,0.0,12.562845136439533
2,3,98.08039420857072,2.8977382203062886e-10,94.4305703925413,6.507596397130867,1.3888888888888888,1.3888888888888888,0,0.3242327100633,0.002584549346156125,0.00034140558623094934,0.0006229913814476464,0.003043770769932504,0.0007261076611768295,0.555289597231698,0.0033954978399922814,7.299841806021876e-05,0.032882461821522505,0.011218733829741768,0.0,12.562845136439533
3,4,98.32977551058336,1.130048574530123e-09,88.62912985285317,6.541081822767107,1.3888888888888888,1.3888888888888888,0,0.4290815091678057,0.004563700817208807,0.0006037722313824886,0.0011015407425791473,0.005372875269032644,0.0012837746029481158,0.7356614387110734,0.006002514129091974,0.0001292177687939921,0.057433898825136234,0.01976980629822351,0.0,12.562845136439533
4,5,98.47707636573024,3.290985394357668e-09,92.17979465448846,6.454829464502398,1.3888888888888888,1.3888888888888888,0,0.5323616858970577,0.007082694977611059,0.0009384813846692021,0.001711862694699747,0.008335862404838504,0.0019949238172281003,0.9137300001414427,0.00932632797680219,0.00020103867098342234,0.08817554445012134,0.03062033135488736,0.0,12.562845136439533
5,6,98.50037883484924,7.978431187122352e-09,85.64723784835212,6.484640017005416,1.3888888888888888,1.3888888888888888,0,0.6340999824412749,0.010130452603981458,0.0013443987347138112,0.00245181116314615,0.011919092260656997,0.0028570215581185236,1.0895299078016616,0.013354752417284711,0.00028826070529364167,0.12476814509216153,0.0437085280386299,0.0,12.562845136439533
6,7,98.45544363668897,1.7055536095849138e-08,83.20903940738287,6.5766972334570815,1.3888888888888888,1.3888888888888888,0,0.7343226755389414,0.01369609324862552,0.0018204092357735578,0.003319276526137664,0.016109175080304298,0.0038675771455721534,1.2630952576219057,0.018075789403899055,0.00039068646198727326,0.1668874010280111,0.058973910750386216,0.0,12.562845136439533
7,8,98.45944975152536,3.326351056246531e-08,92.1899144687621,6.368133942938994,1.3888888888888888,1.3888888888888888,0,0.8330555846077089,0.01776893174848101,0.0023654167727619802,0.0043121849814721155,0.020892966834638625,0.005024142217381225,1.4344596233223665,0.023477626906509952,0.0005081214948342602,0.21422334682145072,0.0763572647093358,0.0,12.562845136439533
8,9,98.57387965675288,6.049014932006903e-08,89.94169778405188,6.3167195501374005,1.3888888888888888,1.3888888888888888,0,0.9303240797331688,0.02233847479514647,0.002978343832121242,0.0054284979242803615,0.02625756486593563,0.0063243099942263325,1.603656064427027,0.02954863605335374,0.0006403742757289811,0.26647975685180963,0.09580062184861352,0.0,12.562845136439533
9,10,98.68463936338655,1.0409070335393073e-07,91.9848686235592,6.3165258184500415,1.3888888888888888,1.3888888888888888,0,1.0261530895179787,0.027394417564924816,0.003658131178442752,0.00666621133564611,0.03219030360874354,0.007765714557557501,1.7707171341544352,0.03627736831677969,0.000787256150003797,0.3233735749545598,0.11724723714293363,0.0,12.562845136439533
