,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.47902498757917,2.98503910536878e-23,92.04050812826775,6.688302692632727,1.3888888888888888,1.3888888888888888,0,0.7053223890055568,0.00026705183662714346,9.099527085122522e-05,0.0017308828962594508,0.00021622566141670286,0.0009926051043121116,0.21078754606775557,0.00025938269125589617,5.020349490627417e-05,0.00041590373738938796,0.0012411394682832434,0.0,1.9416402532628592
1,2,97.64303170801156,1.326903238078941e-19,87.00169700073208,6.518579565432764,1.3888888888888888,1.3888888888888888,0,1.3910313554551805,0.0010580139146909168,0.0003605679122300999,0.0068479555140961825,0.0008566905156680877,0.003929829450312798,0.419798369007531,0.0010337638789984448,0.00020021744058475687,0.0016567536154274889,0.004931169060314534,0.0,1.9416402532628592
2,3,97.85291658463291,1.756883541204693e-17,93.52892875910602,6.550127661910893,1.3888888888888888,1.3888888888888888,0,2.05767958611689,0.0023579198106120753,0.000803706520722708,0.015240310051657612,0.001909337123942207,0.008752085318973582,0.6270487641494811,0.002317533757347665,0.0004491531770927003,0.0037123363099973057,0.01102059059585946,0.0,1.9416402532628592
3,4,98.14063885233703,5.520057763274977e-16,90.11350570273456,6.630048854076235,1.3888888888888888,1.3888888888888888,0,2.705804191969067,0.004152224992246396,0.0014155409037529204,0.02680023957546835,0.0033624478763071655,0.015401477525181572,0.8325548751675014,0.004105136146101176,0.0007961301816372269,0.00657254258988031,0.019460677190743732,0.0,1.9416402532628592
4,5,98.44438087462434,7.886739209091013e-15,83.09670181621061,6.500335349102875,1.3888888888888888,1.3888888888888888,0,3.3359271471572964,0.006426794929080827,0.0021913380999912407,0.041423147446321175,0.005204635414655262,0.023821755681775608,1.0363326954941459,0.006391067988178394,0.0012402759929093295,0.010227366312397882,0.030203462432904844,0.0,1.9416402532628592
5,6,98.6372913900303,6.845775749284634e-14,79.39689189425138,6.381708076304685,1.3888888888888888,1.3888888888888888,0,3.9485557155805244,0.009167893537508085,0.0031264985119164694,0.05900745929951974,0.007424833325547682,0.0339582678089807,1.2383980697223371,0.009169878851758963,0.001780726136123696,0.014666903428553896,0.043201729702008064,0.0,1.9416402532628592
6,7,98.78224408819865,4.2134634098603836e-13,96.72875032420758,6.431719911458347,1.3888888888888888,1.3888888888888888,0,4.544182865455168,0.012362171951736528,0.004216552147369495,0.0794545375074776,0.0100122870953534,0.04575791525132446,1.4387666949939948,0.012436170437071572,0.0024166240487577717,0.019881350997589274,0.05840900163078758,0.0,1.9416402532628592
7,8,98.75453497732428,2.016586352643389e-12,90.72792547005191,6.474372396308565,1.3888888888888888,1.3888888888888888,0,5.123287672195982,0.015996657611158236,0.0054571549670276,0.10266859805470702,0.012956545320290317,0.05916910886518771,1.6374541223757029,0.016184596087789774,0.003147121006983532,0.02586100621086016,0.07577952970629655,0.0,1.9416402532628592
8,9,98.63177158574508,7.965376396138517e-12,72.21804142415347,6.463499360238157,1.3888888888888888,1.3888888888888888,0,5.686335709942935,0.020058743655256887,0.006844085334814224,0.128556629757203,0.016247451164184988,0.07414172644118017,1.8344757582215356,0.020409860306991795,0.003971376052785502,0.032596265424952205,0.09526828400927265,0.0,1.9416402532628592
9,10,98.38546646317806,2.7043542157374744e-11,85.8541442413903,6.469720493361238,1.3888888888888888,1.3888888888888888,0,6.233779432054079,0.024536178617388358,0.008373240568343264,0.1570283157601441,0.01987513405696973,0.09062707132654084,2.029846865523165,0.02510671827764169,0.004888555921758615,0.04007762320394423,0.1168309430898481,0.0,1.9416402532628592
10,11,98.12833025203247,8.124320259627878e-11,81.57337100023514,6.714667843255178,1.3888888888888888,1.3888888888888888,0,6.766058540875368,0.029417056409011166,0.01004063358657873,0.18799595724969398,0.02383000162713263,0.1085778322137439,2.223582565247367,0.03026997538754968,0.005897834971579569,0.04829567137073544,0.14042388397785538,0.0,1.9416402532628592
11,12,98.06761726998548,2.20639880483644e-10,89.67845455580166,6.488029896849279,1.3888888888888888,1.3888888888888888,0,7.283600347089626,0.034689806586181364,0.011842389651970051,0.22137439931649752,0.028102731861527244,0.12794804406244373,2.41569783766104,0.03589448675876983,0.006998395111145391,0.05724109806735105,0.16600417232600168,0.0,1.9416402532628592
12,13,98.0033031799072,5.505892263342357e-10,82.88921242345354,6.4901316049014985,1.3888888888888888,1.3888888888888888,0,7.786820118938345,0.04034318489035707,0.013774743204400492,0.25708095891022353,0.03268426548613447,0.14869305012281905,2.6062075236438633,0.04197515678139365,0.008189425730372983,0.06690468682414205,0.193529552684207,0.0,1.9416402532628592
