,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.24931642683836,2.633328800384117e-24,73.79721427564756,6.524377655381968,1.3888888888888888,1.3888888888888888,0,0.31853871339494505,0.0004827426645291274,1.2611825730754412e-05,0.00017146538431941352,0.0002088441893615604,4.801414628799855e-05,0.21682936612113068,0.0002908392877684529,1.1965385062025178e-05,0.006134175112978618,0.0029325828414336406,0.0,4.329090390680267
1,2,97.06858933847842,4.519420387609089e-21,76.38025406758736,6.568942637529587,1.3888888888888888,1.3888888888888888,0,0.6325496268882582,0.0019198631830508457,5.020656286018137e-05,0.0006823613431672009,0.0008310484292171532,0.00019112589123984695,0.4310011840208149,0.0011575614028984098,4.766400023417398e-05,0.023977169513299076,0.011577142515386087,0.0,4.329090390680267
2,3,97.0233048680307,3.791596737052974e-19,69.48404134619962,6.517191503283141,1.3888888888888888,1.3888888888888888,0,0.9421048851569234,0.004294902463947351,0.00011242741786447163,0.0015275002026950814,0.0018601977113309638,0.0004279558604917619,0.6425505492674397,0.0025915609023178542,0.0001068024707017441,0.05272647676157889,0.02570924432757288,0.0,4.329090390680267
3,4,97.07938930852663,9.09933600660577e-18,85.11586169869338,6.560771878786792,1.3888888888888888,1.3888888888888888,0,1.2472754734261904,0.007591667439820103,0.00019892327861279805,0.002701776705624367,0.0032899790117735393,0.0007571466158786597,0.8515120896103309,0.004584348657419851,0.00018909129350851102,0.09162642359382947,0.04511142146311771,0.0,4.329090390680267
4,5,97.15964356267821,1.0918089680567519e-16,84.38459122322855,6.408763417057145,1.3888888888888888,1.3888888888888888,0,1.548131236115285,0.011794226787624765,0.00030934862306513294,0.004200166687745111,0.0051141796533742505,0.0011773623029646292,1.0579199712226905,0.007127550299321024,0.00029424478595004824,0.1399655245911922,0.06957297525574682,0.0,4.329090390680267
5,6,97.12576726837304,8.415108125323932e-16,64.43790718381082,6.341948119693166,1.3888888888888888,1.3888888888888888,0,1.844740895183253,0.01688690671763815,0.0004433634294383349,0.00601772577569709,0.007326685694504666,0.0016872883042415472,1.2618079048612127,0.010212904684874518,0.0004219810346557193,0.19707398514769225,0.09888978099087053,0.0,4.329090390680267
6,7,97.11697633115915,4.766517103040099e-15,69.69314130734219,6.378601004506527,1.3888888888888888,1.3888888888888888,0,2.137172068179762,0.02285428683015022,0.000600633087816892,0.008149588105690376,0.009921480343769372,0.00228563089790468,1.4632091519434904,0.013832262383160421,0.0005720218453501502,0.26232134443719146,0.1328640990916187,0.0,4.329090390680267
7,8,97.14776681873448,2.1512293402008492e-14,64.16798537480591,6.443667088024907,1.3888888888888888,1.3888888888888888,0,2.425491286005607,0.029681196038791928,0.0007808283131850881,0.010590965062828722,0.012892642400187605,0.0029711169221155833,1.662156530544308,0.01797758418218036,0.0007440926932851134,0.33511425054492994,0.1713043915409829,0.0,4.329090390680267
8,9,97.02864527220913,8.152744612348232e-14,75.38126185868695,6.504004615718924,1.3888888888888888,1.3888888888888888,0,2.7097640103875853,0.03735270855942727,0.0009836250598577322,0.013337144040704454,0.016234344718455748,0.0037424934446640477,1.8586824213119073,0.02264093961548656,0.0009379226743328757,0.41489436036729,0.21402514339719333,0.0,4.329090390680267
9,10,96.927133275463,2.689679170956494e-13,66.98660696268433,6.6468036794214935,1.3888888888888888,1.3888888888888888,0,2.990054651072338,0.04585413996355509,0.0012087044372869602,0.01638348722093883,0.019940852698887342,0.0045985274379422665,2.0528187733052885,0.02781450550847935,0.0011532444567321823,0.50113635729715,0.2608466892633269,0.0,4.329090390680267
10,11,96.89496740091857,7.926800418763939e-13,68.4385613852692,6.496210411521522,1.3888888888888888,1.3888888888888888,0,3.2664265827436734,0.05517104329518325,0.0014557526272229756,0.019725430372347134,0.024006522801633755,0.005538005459145788,2.244597109753606,0.033490564544110556,0.0013897942334781665,0.5933460801027874,0.31159504457590603,0.0,4.329090390680267
11,12,96.9113110979826,2.1272763911372195e-12,77.34628653583064,6.558595886487457,1.3888888888888888,1.3888888888888888,0,3.5389421616678236,0.0652892052501542,0.0017244608022069592,0.023358481669412873,0.028425801084794998,0.006559733335617199,2.434048533738694,0.03966150384773379,0.0016473116753475893,0.6910587567770359,0.3661017415809119,0.0,4.329090390680267
12,13,96.97234316895721,5.275132154860512e-12,70.08428440320812,6.505340040045785,1.3888888888888888,1.3888888888888888,0,3.8076627420710087,0.0761946424169179,0.0020145250453747193,0.02727822052976056,0.03319322176603653,0.007662535855249832,2.621203733801753,0.04631981359084609,0.0019255398845509316,0.7938373374815249,0.4242036698691968,0.0,4.329090390680267
13,14,97.07022028465572,1.2226121874443586e-11,74.04965272732638,6.49176407807519,1.3888888888888888,1.3888888888888888,0,4.07264869225361,0.08787359757776339,0.0023256462715500067,0.03148029647032153,0.03830340580733399,0.00884525646187011,2.8060929894752045,0.05345808561346874,0.0022242253490029726,0.9012709210394783,0.48574292134675,0.0,4.329090390680267
14,15,97.29219107709025,2.6726450027111527e-11,56.81751793577807,6.669111815192747,1.3888888888888888,1.3888888888888888,0,4.333959410445196,0.10031253606953731,0.002657530149606749,0.035960427981892196,0.04375105952247397,0.010106756955518485,2.9887461767407144,0.06106901206491851,0.002543117897203597,1.012973269740821,0.5505666395186446,0.0,4.329090390680267
15,16,97.66280827095865,5.5512350742439284e-11,70.77419876621555,6.474708086319703,1.3888888888888888,1.3888888888888888,0,4.591653340404559,0.11349814220289206,0.0030098870260798012,0.040714401421788914,0.04953097320694475,0.011445917197550157,3.169192773414373,0.06914538406272384,0.002881970653720692,1.1285814075162508,0.6185268729687747,0.0,4.329090390680267
16,17,97.99121116696902,1.1022000521642108e-10,72.21770747771073,6.386068640102222,1.3888888888888888,1.3888888888888888,0,4.845787986768871,0.1274173157391228,0.0033824318500041343,0.0457380699243085,0.05563801978985707,0.012861634820478092,3.3474618644599987,0.07768009036944384,0.00324053999526709,1.2477542968134756,0.6894804329206885,0.0,4.329090390680267
17,18,98.11192754235392,2.1025088683643204e-10,70.67205570004384,6.419132240870966,1.3888888888888888,1.3888888888888888,0,5.096419930155987,0.14205716842366678,0.0037748840989627,0.05102735232870793,0.06206715350754055,0.014352824942482053,3.5235821472315294,0.08666611608715107,0.0036185855073636378,1.3701715897698672,0.7632887547679291,0.0,4.329090390680267
18,19,98.03095892580505,3.86952865984762e-10,70.2165962763593,6.606086581651013,1.3888888888888888,1.3888888888888888,0,5.34360484202388,0.157405020575354,0.004186967706323541,0.05657823212442159,0.06881340859846719,0.015918419886508606,3.697581936645446,0.09609654136934233,0.004015869941580565,1.4955324495222573,0.8398177634653208,0.0,4.329090390680267
19,20,97.82527712223758,6.895725666513898e-10,69.90501694184671,6.478555836768262,1.3888888888888888,1.3888888888888888,0,5.587397499291087,0.17344839773051235,0.0046184109896470135,0.06238675641323884,0.07587189801915899,0.017557368903888287,3.8694891702841643,0.10596454015004508,0.00443215917334943,1.6235544377272726,0.9189377426755788,0.0,4.329090390680267
20,21,97.71289777458159,1.1935442257183533e-09,75.18563463490054,6.441258293459668,1.3888888888888888,1.3888888888888888,0,5.82785179872204,0.19017502734104527,0.0050689465802443105,0.06844903488816903,0.08323781218074222,0.019268637902397242,4.0393314134313085,0.11626337888988961,0.004867222160338038,1.7539724645852734,1.0005232075684876,0.0,4.329090390680267
21,22,97.55802713808693,2.011804991069724e-09,63.59264938666489,6.491646366034262,1.3888888888888888,1.3888888888888888,0,6.06502077108104,0.20757283552561367,0.005538311353868768,0.07476123882872576,0.09090641770581631,0.021051209178691913,4.207135864039789,0.12698641533892074,0.005320830901380803,1.8865377978683313,1.084452781172673,0.0,4.329090390680267
22,23,97.1655409281509,3.3099662945185466e-09,74.06391916968408,6.596053048051233,1.3888888888888888,1.3888888888888888,0,6.298956595058608,0.22562994387306837,0.0060262463625217364,0.08131960011236625,0.09887305620531057,0.022904081155046423,4.372929357633567,0.13812709731592565,0.005792760395957155,2.0210171276484683,1.1706090741827113,0.0,4.329090390680267
23,24,96.74202950370712,5.326325497131167e-09,73.2449971967362,6.6127778315071035,1.3888888888888888,1.3888888888888888,0,6.529710610973865,0.2443346662972924,0.006532496767355085,0.08812041024182593,0.10713314307500747,0.02482626812032343,4.536738372144003,0.14967896150405738,0.006282788604210676,2.1571916836072,1.258878568126949,0.0,4.329090390680267
24,25,96.28042645815438,8.397871039679795e-09,73.09602862971606,6.38156514411202,1.3888888888888888,1.3888888888888888,0,6.757333334256552,0.2636755059426268,0.007056811772652724,0.09516001938809285,0.11568216631141603,0.02681679997511042,4.698589032681656,0.16163563226253624,0.00679069640750173,2.2948564019819173,1.3491515018039781,0.0,4.329090390680267
25,26,95.694808986201,1.2993617226804537e-08,78.73854605367619,6.5597091444426106,1.3888888888888888,1.3888888888888888,0,6.981874468712226,0.2836411521390659,0.007598944560873765,0.10243483544877008,0.12451568534668427,0.028874721980954414,4.858507116244389,0.173990820454215,0.007316267569486492,2.4338191393693793,1.4413217608982078,0.0,4.329090390680267
26,27,95.15052672283036,1.9756800707673705e-08,70.35630052138715,6.552522600731259,1.3888888888888888,1.3888888888888888,0,7.203382919574121,0.3042204774064222,0.00815865222874026,0.10994132312157898,0.1336293299022444,0.0309990945136292,5.016518056362651,0.18673832228879567,0.00785928869771534,2.573899930762085,1.5352867706874014,0.0,4.329090390680267
27,28,94.68003902106712,2.9557678675425765e-08,68.84351480042565,6.537731932966834,1.3888888888888888,1.3888888888888888,0,7.4219068063451115,0.32540253450667295,0.00873569572435273,0.11767600299275942,0.1430187988608897,0.03318899282037021,5.1726469476827495,0.1998720181814894,0.008419549205743667,2.7149302893401375,1.630947391757412,0.0,4.329090390680267
28,29,94.20002307492983,4.355888761011269e-08,68.25064757729209,6.424550466530978,1.3888888888888888,1.3888888888888888,0,7.637493475433138,0.3471765535437134,0.009329839785316933,0.12563545064012793,0.15267985915698626,0.035443506781013254,5.326918550488958,0.21338587162691286,0.008996841275748292,2.8567525456797953,1.728207818641655,0.0,4.329090390680267
29,30,93.74660466754862,6.329554970690664e-08,79.6370004420884,6.532043777951671,1.3888888888888888,1.3888888888888888,0,7.8501895125834436,0.369531939109755,0.00994085287786561,0.13381629575055748,0.16260834468452867,0.03776174067297433,5.479357295165266,0.22727392808801827,0.009590959821642717,2.999219224170777,1.8269754813050851,0.0,4.329090390680267
30,31,93.44466291975839,9.077255051303766e-08,69.31107673017374,6.36299990025333,1.3888888888888888,1.3888888888888888,0,8.060040755110851,0.3924582674776177,0.01056850713695924,0.14221522125164723,0.17280015522275172,0.040142812940008744,5.629987286597586,0.24153031389985608,0.010201702452684562,3.142192454557903,1.9271609493946318,0.0,4.329090390680267
31,32,93.30574934723094,1.285816541964623e-07,66.41583395711717,6.458688458881423,1.3888888888888888,1.3888888888888888,0,8.267092303935343,0.4159452838381784,0.011212578307350013,0.15082896245735436,0.18325125537901674,0.04258585596468872,5.7788323085172,0.2561492351879724,0.010828869437568618,3.2855434166392925,2.0286778391801596,0.0,4.329090390680267
32,33,93.20985477285684,1.8004137066738052e-07,73.73893440793171,6.655051086187405,1.3888888888888888,1.3888888888888888,0,8.471388535424051,0.4399828995822499,0.01187284568559356,0.1596543062273626,0.193957673548694,0.04509001584453972,5.925915827786238,0.2711249768012459,0.011472263668999044,3.4291518162634356,2.131442723112088,0.0,4.329090390680267
33,34,93.08706643395931,2.4936273980241913e-07,60.74538179050256,6.414653538349938,1.3888888888888888,1.3888888888888888,0,8.672973113042836,0.4645611896261748,0.012549092062993185,0.16868809013996752,0.20491550089176844,0.0476544521717767,6.0712609986259665,0.2864519012589716,0.012131690628734289,3.572905390871396,2.2353750419238003,0.0,4.329090390680267
34,35,92.98286412536434,3.4184445058616156e-07,65.5746159684235,6.638318348591655,1.3888888888888888,1.3888888888888888,0,8.871888998820458,0.48967038978043226,0.013241103669461633,0.17792720167826054,0.21612089032589926,0.05027833781658227,6.214890666788636,0.3021244477120006,0.012806958353098467,3.7166994429285305,2.340397019208942,0.0,4.329090390680267
35,36,92.93751674841775,4.6410096538569745e-07,67.4487320557325,6.560358669175629,1.3888888888888888,1.3888888888888888,0,9.06817846462838,0.515300894160565,0.013948670118285563,0.187368577429398,0.2275700555356692,0.05296085871386994,6.356827373673656,0.31813713091774976,0.013497877398952914,3.860436399682754,2.4464335784055797,0.0,4.329090390680267
36,37,92.89479728017231,6.243275701237851e-07,74.4511999309575,6.473488112865567,1.3888888888888888,1.3888888888888888,0,9.261883103279187,0.5414432526397471,0.014671584351778314,0.1970092022967449,0.23925926999776295,0.05570121365347629,6.497093360388826,0.3344845402288943,0.014204260810121825,4.004025397773835,2.5534122621210757,0.0,4.329090390680267
37,38,92.74447211245294,8.326065181575008e-07,69.42326281706882,6.5884322176423975,1.3888888888888888,1.3888888888888888,0,9.453043839446494,0.5680881683423219,0.015409642587806577,0.20684610872468628,0.2511848660218184,0.05849861407372698,6.635710571757375,0.35116133859556214,0.014925924084265898,4.147381891300766,2.6612631537332914,0.0,4.329090390680267
38,39,92.45048775348461,1.1012586775873859e-06,61.14095618894795,6.485545772438131,1.3888888888888888,1.3888888888888888,0,9.641700940409248,0.5952264951776508,0.016162644267177,0.21687637593590223,0.263343233806699,0.06135228385832235,6.772700660271511,0.3681622615808489,0.015662685140197988,4.290427282032217,2.769918801205519,0.0,4.329090390680267
39,40,92.01340137195471,1.4452453269575744e-06,73.25788605418242,6.4397702252818085,1.3888888888888888,1.3888888888888888,0,9.827894026623245,0.6228492354136264,0.016930392001868824,0.22709712918090655,0.2757308205119389,0.06426145913648917,6.908084989993204,0.3854821163894765,0.016414364285634888,4.4330885705186445,2.879314143054214,0.0,4.329090390680267
40,41,91.56762962397598,1.8804835801541022e-06,70.19652807886439,6.599282567243066,1.3888888888888888,0.36223636465730097,0,10.011662082122616,0.6509475372892101,0.017712691524099017,0.23750553899965157,0.2883441293441172,0.0672253880863461,6.881606580842749,0.40290079546938695,0.017171939494579746,4.570763707152163,2.9872187010350704,0.0,4.329090390680267
41,42,91.03973614057581,2.424530101377231e-06,69.75987296225298,6.472795159750015,1.3888888888888888,0.36223636465730097,0,10.193043464754055,0.6795126926653678,0.018509351636206456,0.24809882049500503,0.30117971865792065,0.07024333074143102,6.855528723661298,0.4202025451642312,0.01792653708629524,4.699269200986058,3.0915174812537267,0.0,4.329090390680267
42,43,90.38036101440584,3.0994414864086797e-06,68.2081357599897,6.400782668311506,1.3888888888888888,0.36223636465730097,0,10.37207591624644,0.7085361347137862,0.01932018416134202,0.25887423261790804,0.3142342010716596,0.0733145588003396,6.829845997820907,0.4373887429602676,0.01867820120567085,4.81914015200451,3.1923180701820195,0.0,4.329090390680267
43,44,89.67650613748721,3.930758259156099e-06,71.14117376638256,6.329474163935002,1.3888888888888888,0.36223636465730097,0,10.54879657211852,0.7380094356427602,0.020145003894951618,0.26982907746402696,0.32750424259700345,0.07643835543942488,6.804553055159922,0.45446074824950405,0.019426975399714778,4.930881431355249,3.289725018497151,0.0,4.329090390680267
