,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.43288995232865,7.2296699393201305e-25,88.59499905432969,6.3713123533214455,1.3888888888888888,1.3888888888888888,0,0.060739425289069345,2.377418443485537e-05,5.0609541119456754e-06,9.151507443910778e-05,3.346436076488084e-06,0.0001582263085630062,0.24276043757241778,0.0005929800475263981,1.1740396051030112e-05,0.0017188046264236148,0.0008385444773310122,0.0,22.812702336507513
1,2,97.34866595154439,6.807888853813547e-22,87.72422129368464,6.552613040118552,1.3888888888888888,1.3888888888888888,0,0.12119414763620187,9.492329917058049e-05,2.021104827470634e-05,0.00036512090709765537,1.3364328722752333e-05,0.0006308185011016118,0.4815971876692319,0.0023552714441529,4.6706580509209086e-05,0.0068058242311025766,0.003328384049382085,0.0,22.812702336507513
2,3,97.1949487950801,3.931236341281079e-20,90.76130760799202,6.327512082172205,1.3888888888888888,1.3888888888888888,0,0.18136561303398271,0.00021318818849535922,4.540131722482134e-05,0.0008194148622358232,3.0021676805397624e-05,0.0014146643428032894,0.7165823518241876,0.005262257078018893,0.00010452132132766082,0.015158834809264258,0.0074314020695329264,0.0,22.812702336507513
3,4,97.04629911088126,7.2478142361020855e-19,85.04949412988859,6.387852902722089,1.3888888888888888,1.3888888888888888,0,0.24125526009217735,0.00037831102742255185,8.058304400868806e-05,0.0014530028659296966,5.328664151381062e-05,0.0025066752888261994,0.9477866835901574,0.009289787380715822,0.00018481431256501087,0.026678058859087344,0.013110235730267527,0.0,22.812702336507513
4,5,96.85825138584218,7.147481471772314e-18,84.91404695087212,6.423250641007508,1.3888888888888888,1.3888888888888888,0,0.30086452007544123,0.0005900353148904975,0.00012570775871504678,0.0022644993581427434,8.312754553150477e-05,0.0039037863227751432,1.1752796137942794,0.01441417155082159,0.0002872220449125478,0.04126611210057508,0.02032826168618473,0.0,22.812702336507513
5,6,96.63866187760898,4.7423976451788735e-17,81.39770297589726,6.377094313841038,1.3888888888888888,1.3888888888888888,0,0.36019481694083694,0.0008481058669970531,0.00018072723721393948,0.003252527245054729,0.00011951287221169786,0.005602955796213312,1.3991292753198046,0.020612168941948134,0.0004113876786470925,0.058827951297563824,0.029049581948112864,0.0,22.812702336507513
6,7,96.39620280456579,2.392186521384614e-16,83.5158098658162,6.336008775802743,1.3888888888888888,1.3888888888888888,0,0.4192475673751596,0.0011522688102686906,0.0002455934999021097,0.0044157178516467145,0.0001624112647571005,0.007601165269203445,1.6194025274235213,0.02786098061221895,0.0005569609189641177,0.07927082316071972,0.03923901004323627,0.0,22.812702336507513
7,8,96.01953863040934,9.866563252561368e-16,91.9544994817118,6.702085398073589,1.3888888888888888,1.3888888888888888,0,0.47802418083207177,0.0015022715749639772,0.00032025881045481033,0.0057527108745408,0.00021179152540389394,0.009895419351872041,1.8361649795974613,0.03613824103215115,0.0007235978936465103,0.1025042143098119,0.05086205743623722,0.0,22.812702336507513
8,9,95.61384178109678,3.487263857055871e-15,97.97784050893975,6.4297561768256015,1.3888888888888888,1.3888888888888888,0,0.5365260595690482,0.001897862888411262,0.0004046756745839871,0.007262154335093257,0.0002676226146098759,0.012482745546990323,2.0494810149834284,0.045422009947973234,0.0009109610330252051,0.1284398022739783,0.06388492020655018,0.0,22.812702336507513
9,10,95.38374171013612,1.0905707696717934e-14,80.35517849118762,6.515121711199317,1.3888888888888888,1.3888888888888888,0,0.5947545986841328,0.002338792768380394,0.0004987968388028043,0.00894270453273974,0.0003298736502467533,0.015360194093565675,2.25941381334873,0.05569076439746552,0.0011187189521887418,0.156991407509119,0.0782744659769176,0.0,22.812702336507513
