,Time,BIS,TOL,MAP,CO,u_propo,u_remi,u_nore,x_propo_1,x_propo_2,x_propo_3,x_propo_4,x_propo_5,x_propo_6,x_remi_1,x_remi_2,x_remi_3,x_remi_4,x_remi_5,x_nore,blood_volume
0,1,97.3380161083507,3.887189761212808e-24,77.60000289904035,6.541841698399546,1.3888888888888888,1.3888888888888888,0,0.21240421786787075,6.906004601421667e-05,9.6832795639433e-06,0.000167875916552891,0.0006250894885307937,0.0004060601760332837,0.2795319435666189,0.0008129140854901372,8.644891032415819e-05,0.003748424287270225,0.0026031251761924456,0.0,6.498486566793114
1,2,97.22501518039546,3.779892081024174e-21,97.01950594707228,6.51779459027276,1.3888888888888888,1.3888888888888888,0,0.42218922379909113,0.0002750437657607555,3.857255771425578e-05,0.0006683877458720467,0.00248518095994821,0.0016154939279309373,0.5539671481048705,0.0032255792458408764,0.00034361853682497983,0.0147692473871101,0.010284833456555804,0.0,6.498486566793114
2,3,97.02322177100672,2.0949683252590542e-19,88.93561600355103,6.559323935698704,1.3888888888888888,1.3888888888888888,0,0.629388157935944,0.000616173594847445,8.642928026418673e-05,0.0014969064867835689,0.005557755592088158,0.0036153137774309787,0.8234106950588732,0.007199509416355491,0.0007682936372312639,0.03273463888040487,0.022857754506465953,0.0,6.498486566793114
3,4,96.85923994276469,3.594986392099758e-18,83.93671624945803,6.528670164404392,1.3888888888888888,1.3888888888888888,0,0.834033740845864,0.0010906944890814111,0.0001530179109679376,0.0026488623700980664,0.009820619932278105,0.006392707335714569,1.087965458150634,0.012697043774733255,0.0013573250586182014,0.05732826192358398,0.04013991082373039,0.0,6.498486566793114
4,5,96.86194219932258,3.2477943040183975e-17,92.1866611965204,6.530467375237784,1.3888888888888888,1.3888888888888888,0,1.0361582788336028,0.001696873639339538,0.00023810589331186286,0.004119744107709752,0.015251901541670864,0.009935035046017015,1.3477321498881532,0.0196813293068613,0.002107628349834592,0.08824490917313088,0.06195457748253979,0.0,6.498486566793114
5,6,96.93098612573641,1.9580826817679494e-16,81.32888976413003,6.401096863779253,1.3888888888888888,1.3888888888888888,0,1.2357936691861393,0.0024330001900489053,0.00034146361278942583,0.005905098151204108,0.021830044696110863,0.014229827954974057,1.6028093670934163,0.02811630374016337,0.003016182403157819,0.12519014962580696,0.08813014532536849,0.0,6.498486566793114
6,7,96.88161422978497,8.947459754064848e-16,86.34459748552953,6.612698156114778,1.3888888888888888,1.3888888888888888,0,1.432971405351183,0.0032973849612315045,0.000462864359653785,0.008000527959853723,0.029533806142808983,0.019264785512339018,1.853293635470925,0.03796667883675872,0.004080028124560642,0.16787998605822482,0.11849998752105105,0.0,6.498486566793114
7,8,96.64992246143818,3.3463637365270698e-15,94.76905908478113,6.694430817264476,1.3888888888888888,1.3888888888888888,0,1.6277225820501153,0.004288360174068098,0.0006020842921419632,0.010401693277883449,0.038342250912111325,0.025027773398711043,2.09927945323699,0.049197924038847624,0.005296267131986855,0.2160405227583715,0.15290232940915402,0.0,6.498486566793114
8,9,96.21542751286802,1.0774365209592559e-14,87.73924758816166,6.5750656443275775,1.3888888888888888,1.3888888888888888,0,1.8200779003261958,0.005404279179936678,0.0007589024001646293,0.013104309420887507,0.04823474818365631,0.03150682138091919,2.340859333829579,0.06177625045889985,0.006662060481045553,0.26940764325039657,0.19118012155261102,0.0,6.498486566793114
9,10,95.85190649517594,3.094257833400553e-14,83.71947604086455,6.435552965015776,1.3888888888888888,1.3888888888888888,0,2.0100676725288524,0.0066435161928815175,0.0009331004694555975,0.016104146571282674,0.05919096720622357,0.03869012119471167,2.5781238477181017,0.07566859520737892,0.008174627417546194,0.32772669772245216,0.2331809159223961,0.0,6.498486566793114
10,11,95.54254340159672,8.136989419056552e-14,92.44431305160398,6.452721231325554,1.3888888888888888,1.3888888888888888,0,2.1977218272348695,0.008004466025469394,0.0011244630461752236,0.019397029082683138,0.07119087327058679,0.04656602445440388,2.8111616633320926,0.09084260605088791,0.00983124415630884,0.3907521998756067,0.2787567451397762,0.0,6.498486566793114
11,12,95.313588617197,1.9994468303452926e-13,83.81604110284226,6.342139964732584,1.3888888888888888,1.3888888888888888,0,2.383069914107266,0.0094855438279901,0.0013327774019619508,0.02297883479308407,0.08421472373469165,0.05512304058914341,3.04005958712737,0.10726662639377293,0.01162924268569584,0.4582475329198599,0.3277640047034093,0.0,6.498486566793114
12,13,95.217177531653,4.665588852799617e-13,95.47843190863402,6.583073129968008,1.3888888888888888,1.3888888888888888,0,2.566141108692661,0.011085184830958883,0.0015578334994263334,0.026845494346742393,0.09824306410048851,0.0643498348054544,3.2649026028078416,0.12490968057636676,0.013566009597322922,0.5299846644510673,0.3800633381302409,0.0,6.498486566793114
13,14,95.2968945766529,1.047525659038414e-12,94.21396385880976,6.214318752020347,1.3888888888888888,1.3888888888888888,0,2.7469642171578945,0.012801844090879033,0.0017994239580819329,0.030992990524644586,0.11325672414175798,0.07423522607572801,3.4857739097207565,0.14374145948319889,0.015638984940419088,0.605743869950148,0.4355195249408004,0.0,6.498486566793114
14,15,95.45898993242274,2.287622658891543e-12,88.42587687123668,6.471682503200789,1.3888888888888888,1.3888888888888888,0,2.925567680966683,0.014633996239223325,0.0020573440207075594,0.035417357583452894,0.12923681408227602,0.08476818515232981,3.7027549604428227,0.1637323064546393,0.017845661100315855,0.6853134646533002,0.4940013714211076,0.0,6.498486566793114
15,16,95.52853993196369,4.902597736462594e-12,87.7930004232008,6.460602057106447,1.3888888888888888,1.3888888888888888,0,3.101979581497063,0.01658013523459356,0.002331391520135391,0.04011468060282248,0.14616472082367363,0.09593783260699937,3.9159254975742384,0.18485320349558015,0.020183581700557358,0.7684895435490994,0.5553816040949765,0.0,6.498486566793114
16,17,95.53770674072956,1.0385183869395347e-11,91.6779863147462,6.263920110227557,1.3888888888888888,1.3888888888888888,0,3.2762276446003766,0.018638774118017995,0.0026213668464595886,0.04508109484098364,0.16402210422235403,0.10773343689522108,4.125363589757337,0.20707575777489526,0.022650340528133556,0.8550757292652965,0.6195367658420371,0.0,6.498486566793114
